"DateTime","Players","Twitch Viewers","Flags"
"2022-03-02 00:00:00",466001,48240,
"2022-03-03 00:00:00",472648,29053,
"2022-03-04 00:00:00",490902,43778,
"2022-03-05 00:00:00",509627,64368,
"2022-03-06 00:00:00",503148,64922,
"2022-03-07 00:00:00",466143,34992,
"2022-03-08 00:00:00",454552,30078,
"2022-03-09 00:00:00",451633,29514,
"2022-03-10 00:00:00",451752,33778,
"2022-03-11 00:00:00",482055,31414,
"2022-03-12 00:00:00",499034,30767,
"2022-03-13 00:00:00",490467,28797,
"2022-03-14 00:00:00",446017,33785,
"2022-03-15 00:00:00",440756,32101,
"2022-03-16 00:00:00",405236,50934,
"2022-03-17 00:00:00",485385,31094,
"2022-03-18 00:00:00",506435,50557,
"2022-03-19 00:00:00",533702,50337,
"2022-03-20 00:00:00",528270,33996,
"2022-03-21 00:00:00",492352,24062,
"2022-03-22 00:00:00",467040,29775,
"2022-03-23 00:00:00",499580,47234,
"2022-03-24 00:00:00",477218,43650,
"2022-03-25 00:00:00",512632,41686,
"2022-03-26 00:00:00",536252,31972,
"2022-03-27 00:00:00",523928,34465,
"2022-03-28 00:00:00",487644,51598,
"2022-03-29 00:00:00",483450,44894,
"2022-03-30 00:00:00",504990,39891,
"2022-03-31 00:00:00",500106,32084,
"2022-04-01 00:00:00",523475,58873,
"2022-04-02 00:00:00",527621,51580,
"2022-04-03 00:00:00",526974,82015,
"2022-04-04 00:00:00",498963,45255,
"2022-04-05 00:00:00",482048,70229,
"2022-04-06 00:00:00",462482,40792,
"2022-04-07 00:00:00",448712,72696,
"2022-04-08 00:00:00",469750,45363,
"2022-04-09 00:00:00",511447,66679,
"2022-04-10 00:00:00",491050,82063,
"2022-04-11 00:00:00",443687,43590,
"2022-04-12 00:00:00",447530,32359,
"2022-04-13 00:00:00",487174,114386,
"2022-04-14 00:00:00",483777,55783,
"2022-04-15 00:00:00",510222,71046,
"2022-04-16 00:00:00",524023,61541,
"2022-04-17 00:00:00",518720,63903,
"2022-04-18 00:00:00",482960,38195,
"2022-04-19 00:00:00",465294,39793,
"2022-04-20 00:00:00",461703,55463,
"2022-04-21 00:00:00",455394,86473,
"2022-04-22 00:00:00",478732,137995,
"2022-04-23 00:00:00",480207,64599,
"2022-04-24 00:00:00",481521,62375,
"2022-04-25 00:00:00",450479,34542,
"2022-04-26 00:00:00",442423,32481,
"2022-04-27 00:00:00",448870,32463,
"2022-04-28 00:00:00",447273,23861,
"2022-04-29 00:00:00",455322,63032,
"2022-04-30 00:00:00",470430,55046,
"2022-05-01 00:00:00",467271,91931,
"2022-05-02 00:00:00",445167,36883,
"2022-05-03 00:00:00",451653,33481,
"2022-05-04 00:00:00",439176,30741,
"2022-05-05 00:00:00",441946,36539,
"2022-05-06 00:00:00",431607,47620,
"2022-05-07 00:00:00",470056,42129,
"2022-05-08 00:00:00",463782,64809,
"2022-05-09 00:00:00",442090,24007,
"2022-05-10 00:00:00",431128,24113,
"2022-05-11 00:00:00",447497,27140,
"2022-05-12 00:00:00",438767,25666,
"2022-05-13 00:00:00",431497,83406,
"2022-05-14 00:00:00",442394,93012,
"2022-05-15 00:00:00",433331,36423,
"2022-05-16 00:00:00",405220,27025,
"2022-05-17 00:00:00",407292,25629,
"2022-05-18 00:00:00",386083,34767,
"2022-05-19 00:00:00",404809,18125,
"2022-05-20 00:00:00",371394,25714,
"2022-05-21 00:00:00",408363,28511,
"2022-05-22 00:00:00",420015,23601,
"2022-05-23 00:00:00",390308,23320,
"2022-05-24 00:00:00",377483,23992,
"2022-05-25 00:00:00",402940,32371,
"2022-05-26 00:00:00",406847,20526,
"2022-05-27 00:00:00",420024,29961,
"2022-05-28 00:00:00",434814,34217,
"2022-05-29 00:00:00",425461,31672,
"2022-05-30 00:00:00",397136,42829,
"2022-05-31 00:00:00",392725,35522,
"2022-06-01 00:00:00",381537,23141,
"2022-06-02 00:00:00",391474,30262,
"2022-06-03 00:00:00",389028,27604,
"2022-06-04 00:00:00",406250,28530,
"2022-06-05 00:00:00",414321,27599,
"2022-06-06 00:00:00",388002,22305,
"2022-06-07 00:00:00",374777,20896,
"2022-06-08 00:00:00",392649,25451,
"2022-06-09 00:00:00",364795,25419,
"2022-06-10 00:00:00",386700,27866,
"2022-06-11 00:00:00",411873,23352,
"2022-06-12 00:00:00",407132,23572,
"2022-06-13 00:00:00",381387,22334,
"2022-06-14 00:00:00",367516,23293,
"2022-06-15 00:00:00",363510,25282,
"2022-06-16 00:00:00",354932,85271,
"2022-06-17 00:00:00",362452,92436,
"2022-06-18 00:00:00",381560,104244,
"2022-06-19 00:00:00",383652,118610,
"2022-06-20 00:00:00",368747,21851,
"2022-06-21 00:00:00",362216,21898,
"2022-06-22 00:00:00",374635,21822,
"2022-06-23 00:00:00",360953,22036,
"2022-06-24 00:00:00",365130,25816,
"2022-06-25 00:00:00",371579,27110,
"2022-06-26 00:00:00",381940,17914,
"2022-06-27 00:00:00",359978,38207,
"2022-06-28 00:00:00",353383,25587,
"2022-06-29 00:00:00",350926,29239,
"2022-06-30 00:00:00",343915,27448,
"2022-07-01 00:00:00",352725,28228,
"2022-07-02 00:00:00",365016,27106,
"2022-07-03 00:00:00",367218,22603,
"2022-07-04 00:00:00",345422,21815,
"2022-07-05 00:00:00",336162,40444,
"2022-07-06 00:00:00",325018,38493,
"2022-07-07 00:00:00",321339,51324,
"2022-07-08 00:00:00",323313,33983,
"2022-07-09 00:00:00",336560,40515,
"2022-07-10 00:00:00",336046,37425,
"2022-07-11 00:00:00",324044,29858,
"2022-07-12 00:00:00",317500,37053,
"2022-07-13 00:00:00",394124,168908,
"2022-07-14 00:00:00",378465,49769,
"2022-07-15 00:00:00",377330,97503,
"2022-07-16 00:00:00",390006,65511,
"2022-07-17 00:00:00",391820,57191,
"2022-07-18 00:00:00",370958,43936,
"2022-07-19 00:00:00",370956,42925,
"2022-07-20 00:00:00",368841,45847,
"2022-07-21 00:00:00",366042,31878,
"2022-07-22 00:00:00",377501,69737,
"2022-07-23 00:00:00",381204,40656,
"2022-07-24 00:00:00",378491,57625,
"2022-07-25 00:00:00",357827,37116,
"2022-07-26 00:00:00",352756,31286,
"2022-07-27 00:00:00",366739,32037,
"2022-07-28 00:00:00",361132,67453,
"2022-07-29 00:00:00",365361,29008,
"2022-07-30 00:00:00",378838,29028,
"2022-07-31 00:00:00",378684,47641,
"2022-08-01 00:00:00",364301,36154,
"2022-08-02 00:00:00",356071,37305,
"2022-08-03 00:00:00",360837,50692,
"2022-08-04 00:00:00",332331,23116,
"2022-08-05 00:00:00",374795,36317,
"2022-08-06 00:00:00",376811,36388,
"2022-08-07 00:00:00",377786,36461,
"2022-08-08 00:00:00",375188,22016,
"2022-08-09 00:00:00",374224,31766,
"2022-08-10 00:00:00",379136,48043,
"2022-08-11 00:00:00",373309,19701,
"2022-08-12 00:00:00",385794,32586,
"2022-08-13 00:00:00",383900,63729,
"2022-08-14 00:00:00",392789,48650,
"2022-08-15 00:00:00",387832,18256,
"2022-08-16 00:00:00",376576,21070,
"2022-08-17 00:00:00",375145,20809,
"2022-08-18 00:00:00",370162,14235,
"2022-08-19 00:00:00",373948,13191,
"2022-08-20 00:00:00",384543,30617,
"2022-08-21 00:00:00",385301,73957,
"2022-08-22 00:00:00",367958,13235,
"2022-08-23 00:00:00",366593,15561,
"2022-08-24 00:00:00",375165,26137,
"2022-08-25 00:00:00",369124,18321,
"2022-08-26 00:00:00",376915,36627,
"2022-08-27 00:00:00",390882,20015,
"2022-08-28 00:00:00",396248,20914,
"2022-08-29 00:00:00",373687,28570,
"2022-08-30 00:00:00",374390,23898,
"2022-08-31 00:00:00",373729,20611,
"2022-09-01 00:00:00",359858,27037,
"2022-09-02 00:00:00",375989,30091,
"2022-09-03 00:00:00",398251,24267,
"2022-09-04 00:00:00",391887,28036,
"2022-09-05 00:00:00",375798,20382,
"2022-09-06 00:00:00",374434,20267,
"2022-09-07 00:00:00",408731,25638,
"2022-09-08 00:00:00",406459,39450,
"2022-09-09 00:00:00",413251,33365,
"2022-09-10 00:00:00",412853,30037,
"2022-09-11 00:00:00",442131,31689,
"2022-09-12 00:00:00",423516,23365,
"2022-09-13 00:00:00",425046,25821,
"2022-09-14 00:00:00",160670,7655,
