"DateTime","Counter-Strike: Global Offensive","Sid Meier's Civilization V","Grand Theft Auto V","Sid Meier's Civilization VI","The Elder Scrolls V: Skyrim Special Edition","Far Cry 5","PUBG: BATTLEGROUNDS","Monster Hunter: World","Assassin's Creed Odyssey","太吾绘卷 The Scroll Of Taiwu"
"2021-02-23 00:00:00",1070591,21738,132952,40329,22536,3728,435736,37516,7398,2356
"2021-02-24 00:00:00",1053941,21173,126527,39093,21924,3626,429928,36552,6907,2465
"2021-02-25 00:00:00",1046663,21059,125925,42357,21303,3543,430872,35587,6677,2311
"2021-02-26 00:00:00",1054435,23336,128375,47105,21847,3633,436835,36755,6805,2265
"2021-02-27 00:00:00",1125838,27172,134725,56878,25749,4204,447430,39377,8278,2345
"2021-02-28 00:00:00",1111889,27136,134180,55872,27137,4315,460071,39090,8517,2231
"2021-03-01 00:00:00",1023120,21781,116126,41653,21230,3261,436014,33964,6302,2096
"2021-03-02 00:00:00",1003860,21555,112519,40557,20662,3147,429068,33240,6009,2030
"2021-03-03 00:00:00",1028293,21253,112224,38957,20268,3038,425257,33117,5944,1985
"2021-03-04 00:00:00",1036729,21477,114846,38878,20340,3105,421918,32464,5797,1946
"2021-03-05 00:00:00",1131887,23203,128978,43280,20780,3285,444052,34552,6334,1848
"2021-03-06 00:00:00",1168536,26816,142197,52011,24664,3872,462347,38522,7795,1997
"2021-03-07 00:00:00",1158039,26830,135198,50520,26352,4090,451829,37578,7933,1834
"2021-03-08 00:00:00",1106575,21531,122729,37580,20885,3195,418039,32208,6041,1699
"2021-03-09 00:00:00",1059727,20991,117601,36216,20211,3039,413354,31779,5645,1619
"2021-03-10 00:00:00",1082860,20790,117401,35958,20021,2900,384359,32275,5587,1565
"2021-03-11 00:00:00",1093173,20927,121690,36662,20015,2771,421501,32293,5537,1525
"2021-03-12 00:00:00",1172585,23227,133742,41333,20983,3034,450496,35405,5832,1529
"2021-03-13 00:00:00",1201993,26834,146218,50392,25333,3788,454613,40499,7243,1719
"2021-03-14 00:00:00",1178958,26961,136675,50325,27560,3877,442758,38917,7491,1697
"2021-03-15 00:00:00",1061596,22246,118791,39351,22858,3001,422559,33858,5356,1535
"2021-03-16 00:00:00",1053151,21776,112667,38368,21846,2930,419658,33565,5294,1497
"2021-03-17 00:00:00",1108228,21303,126667,37293,21568,4947,415407,32646,6604,1482
"2021-03-18 00:00:00",1097727,21667,133132,37917,21437,6507,445227,32703,8474,1423
"2021-03-19 00:00:00",1144971,23119,154042,42217,22015,7365,467758,34231,9821,1393
"2021-03-20 00:00:00",1186105,26290,179125,50216,25121,9163,462232,38304,12203,1500
"2021-03-21 00:00:00",1181114,26605,180236,49820,26882,10205,466356,37620,13156,1429
"2021-03-22 00:00:00",1094711,21928,162971,37980,22062,8384,430104,31258,10714,1220
"2021-03-23 00:00:00",1093322,21502,164687,37064,21443,8564,421849,31180,10819,1252
"2021-03-24 00:00:00",1073382,21445,163263,37159,21595,8599,402118,31442,10586,1208
"2021-03-25 00:00:00",1073766,21134,159261,42138,20880,8374,403281,30265,10380,1142
"2021-03-26 00:00:00",1117310,22969,173927,50664,21231,8538,430868,32222,10756,1142
"2021-03-27 00:00:00",1124240,26571,183304,63787,24294,9612,428391,36714,12648,1161
"2021-03-28 00:00:00",1122312,27213,172836,64817,26782,10200,406055,37332,12855,1114
"2021-03-29 00:00:00",1046706,21666,153036,47204,21162,8380,408211,32996,10341,1079
"2021-03-30 00:00:00",1036758,21200,151216,44570,20302,7153,408004,32888,10026,1057
"2021-03-31 00:00:00",1033211,20798,148528,43592,20089,6420,435475,32262,9318,1082
"2021-04-01 00:00:00",1053509,22106,150404,46190,19921,6199,438258,32944,9190,1115
"2021-04-02 00:00:00",1110758,25024,172289,54887,22103,6474,451952,36205,10254,1129
"2021-04-03 00:00:00",1138311,26145,176518,59761,23438,6637,454912,37879,10611,1295
"2021-04-04 00:00:00",1150982,25994,178194,58963,24314,6428,458345,38677,10417,1298
"2021-04-05 00:00:00",1096738,24001,163308,54843,22321,5591,438287,37742,9669,1223
"2021-04-06 00:00:00",1085149,21833,150369,44228,20437,4661,419519,34116,8284,1155
"2021-04-07 00:00:00",1070209,21634,148673,40621,20222,4629,416735,33618,7858,1123
"2021-04-08 00:00:00",1079320,21742,145448,40725,20363,4257,408832,33064,7434,1125
"2021-04-09 00:00:00",1129251,23503,161881,43988,20579,4366,431349,36164,7739,1133
"2021-04-10 00:00:00",1145336,26804,169920,54061,24504,4960,448948,40668,9038,1212
"2021-04-11 00:00:00",1101657,27095,158813,53219,26271,4951,443757,40281,9206,1189
"2021-04-12 00:00:00",1030824,22160,138825,39399,20809,3878,408524,33708,6794,1090
"2021-04-13 00:00:00",1032624,21518,137802,37648,20114,3644,384902,33278,6684,1089
"2021-04-14 00:00:00",959823,21219,136230,38049,20005,3645,409742,34841,6458,1054
"2021-04-15 00:00:00",1048821,21664,136176,38274,19853,3437,387987,36207,6352,1068
"2021-04-16 00:00:00",1112625,23117,149339,41811,20106,3579,413188,40117,6618,1030
"2021-04-17 00:00:00",1122110,26256,156793,50624,23982,4118,418899,47099,7826,1134
"2021-04-18 00:00:00",1088805,25953,145894,48867,25478,4129,404780,47859,7856,1122
"2021-04-19 00:00:00",1005473,21794,127331,37466,20734,3311,383635,42232,5885,1039
"2021-04-20 00:00:00",1009295,21348,128369,36030,20202,3098,372970,42731,5813,991
"2021-04-21 00:00:00",1015810,21578,124798,36614,20637,3231,385074,42665,5648,954
"2021-04-22 00:00:00",1020824,21668,125155,40011,20262,3085,382116,41063,5652,989
"2021-04-23 00:00:00",1127729,23017,141862,44236,20229,3218,412187,43513,6042,978
"2021-04-24 00:00:00",1102251,25945,143205,52008,24189,3613,409347,44610,6861,1066
"2021-04-25 00:00:00",1115863,26685,142380,53463,26171,3848,405998,44216,7062,994
"2021-04-26 00:00:00",1012853,21814,124655,40414,21082,2929,382315,38348,5475,951
"2021-04-27 00:00:00",1025198,21106,123979,38215,20610,2939,377525,36844,5385,935
"2021-04-28 00:00:00",992049,20802,120907,37040,20443,2785,395897,35079,5248,887
"2021-04-29 00:00:00",972781,21047,119833,37648,20327,2879,387764,34349,5017,835
"2021-04-30 00:00:00",1022875,22165,131805,40343,20144,2950,383798,35615,5341,854
"2021-05-01 00:00:00",952439,25236,137374,49350,23606,3435,368599,38943,6303,902
"2021-05-02 00:00:00",977703,25968,141725,49539,25901,3786,374847,40156,6623,947
"2021-05-03 00:00:00",988108,22769,134187,39323,22000,3114,382627,36162,5501,940
"2021-05-04 00:00:00",1088168,21863,132717,37131,20958,2919,399320,36475,5399,973
"2021-05-05 00:00:00",1040111,21154,121988,36057,20520,2880,399850,35175,4947,916
"2021-05-06 00:00:00",1016313,20752,122134,35647,20005,2795,389252,34861,4679,820
"2021-05-07 00:00:00",978012,22123,124708,38864,20024,2845,401113,36618,4944,817
"2021-05-08 00:00:00",1029897,25114,141929,46063,23177,3324,418917,40474,6037,870
"2021-05-09 00:00:00",981130,24312,128179,43339,24272,3149,393069,38171,5576,854
"2021-05-10 00:00:00",968851,21161,116429,35564,21390,2686,387681,33438,4546,810
"2021-05-11 00:00:00",943235,21031,111460,35487,21598,2610,379741,33025,4476,816
"2021-05-12 00:00:00",964303,21448,112011,36034,21904,2633,384783,32830,4396,820
"2021-05-13 00:00:00",986626,21210,115596,36951,22050,2646,383527,33828,5019,830
"2021-05-14 00:00:00",1006940,22108,125216,37543,21806,2665,403406,33904,4898,834
"2021-05-15 00:00:00",1030227,24803,137059,44990,25556,3199,419509,36202,5981,997
"2021-05-16 00:00:00",1020628,25240,129133,45546,27594,3383,412401,35416,6164,958
"2021-05-17 00:00:00",918526,20977,110892,34560,22307,2715,386143,30574,4549,871
"2021-05-18 00:00:00",926647,21110,111506,33576,21615,2607,391654,30201,4597,895
"2021-05-19 00:00:00",935159,19939,111606,32344,20774,2629,384241,29672,4468,873
"2021-05-20 00:00:00",937617,20030,115912,32287,19943,2596,354763,28757,4335,835
"2021-05-21 00:00:00",953534,21364,126586,36507,20448,2735,369018,30193,4609,866
"2021-05-22 00:00:00",998970,23763,140328,45704,23159,3036,400235,32565,5668,989
"2021-05-23 00:00:00",963175,24715,133160,45479,25006,3336,385756,30138,5607,920
"2021-05-24 00:00:00",931911,21932,122771,39812,21507,2853,389897,29431,5054,876
"2021-05-25 00:00:00",914002,20480,116185,35211,19952,2652,387505,26830,4336,876
"2021-05-26 00:00:00",935117,20131,115500,34644,19732,2637,399055,25675,4249,909
"2021-05-27 00:00:00",933185,19969,116778,34333,19224,2540,391255,25418,4111,939
"2021-05-28 00:00:00",940497,21234,133407,37948,19719,5448,398299,29429,5315,907
"2021-05-29 00:00:00",970800,22840,147228,45645,21444,9842,411161,34742,8034,1083
"2021-05-30 00:00:00",956249,23627,142069,43916,22964,13699,396742,35614,9287,994
"2021-05-31 00:00:00",898663,22626,134761,39906,22233,15139,377825,34320,8792,956
"2021-06-01 00:00:00",892929,19607,133640,33204,18623,12290,364870,33037,8483,949
"2021-06-02 00:00:00",910117,19506,133911,34118,18513,10709,413576,32471,8102,982
"2021-06-03 00:00:00",929940,19756,138986,36264,18705,9826,416239,32279,8134,968
"2021-06-04 00:00:00",918403,20499,150361,38333,18650,8804,421077,34528,7854,948
"2021-06-05 00:00:00",891795,23183,157667,45433,21411,9038,431012,37212,8852,1080
"2021-06-06 00:00:00",890085,23854,152273,45816,23366,8785,420950,35772,8709,1074
"2021-06-07 00:00:00",836590,20126,136251,34947,19129,6386,396295,31877,6908,992
"2021-06-08 00:00:00",819509,19557,134156,33713,18385,5846,395550,30934,6580,934
"2021-06-09 00:00:00",837448,18978,130135,32943,17855,5275,394818,29554,6131,959
"2021-06-10 00:00:00",843785,18755,132336,32187,17372,5088,390075,28671,6047,923
"2021-06-11 00:00:00",833109,19192,140118,34659,17419,5104,395110,29150,6113,937
"2021-06-12 00:00:00",828350,21754,146772,43630,19793,5780,393578,31153,7052,1072
"2021-06-13 00:00:00",852807,22605,155083,44556,21559,6217,398598,31216,7391,1121
"2021-06-14 00:00:00",803038,19664,134276,33732,18295,4842,393727,26993,6034,1034
"2021-06-15 00:00:00",788472,18382,125495,32100,17687,4438,378535,26261,5730,966
"2021-06-16 00:00:00",775388,18344,122844,31297,17466,4246,374559,25570,5502,995
"2021-06-17 00:00:00",773086,18414,120928,31286,17397,3868,364646,25301,5308,942
"2021-06-18 00:00:00",824114,19471,130644,35414,17527,4090,380337,26518,5599,930
"2021-06-19 00:00:00",775987,21643,136420,41662,20143,4631,381119,28074,6429,1027
"2021-06-20 00:00:00",806350,22998,131947,42448,21646,4919,377065,26801,6710,1023
"2021-06-21 00:00:00",791727,19834,122099,32838,19056,3883,365077,24149,5469,923
"2021-06-22 00:00:00",788748,19425,120026,32207,18405,3815,359676,23841,5331,962
"2021-06-23 00:00:00",772009,18397,116245,31083,17985,3408,359262,22878,5141,936
"2021-06-24 00:00:00",789025,19351,117950,32037,18185,3491,362019,22972,5151,939
"2021-06-25 00:00:00",797678,19771,125823,35513,18871,6208,377699,26249,5773,963
"2021-06-26 00:00:00",782173,21592,134235,43915,21655,9840,384192,29862,7601,1039
"2021-06-27 00:00:00",769535,22585,132288,45130,24384,12231,378630,30424,8418,1036
"2021-06-28 00:00:00",748956,19010,126377,35575,21087,11219,369933,28954,7407,1029
"2021-06-29 00:00:00",754001,18929,127453,35332,21425,11372,373893,29786,7516,1010
"2021-06-30 00:00:00",758774,18867,128583,35560,21175,11584,372133,29664,7512,995
"2021-07-01 00:00:00",756820,19252,129799,35685,21442,11501,374799,29773,7589,1000
"2021-07-02 00:00:00",763249,19305,138386,38646,21742,11870,398307,32783,7976,977
"2021-07-03 00:00:00",766510,21074,144440,46104,24135,12980,404319,36081,9466,1064
"2021-07-04 00:00:00",758622,22668,142857,47773,27182,14272,395824,35974,9976,1091
"2021-07-05 00:00:00",751053,21870,136175,41665,27325,13187,378648,34185,8827,1025
"2021-07-06 00:00:00",730528,19051,136050,36796,24315,11891,375624,34114,8844,1021
"2021-07-07 00:00:00",739924,18024,132946,35903,23630,11355,413414,33575,8455,1023
"2021-07-08 00:00:00",721844,18843,130101,35598,24591,12081,398363,33427,8525,987
"2021-07-09 00:00:00",699940,19660,132301,51974,24341,11299,401500,32760,8579,988
"2021-07-10 00:00:00",717506,21778,140645,66606,26709,11227,412815,34770,9353,1067
"2021-07-11 00:00:00",737835,21879,141770,64557,28954,11118,410019,34340,9649,1099
"2021-07-12 00:00:00",727427,19562,130473,50904,25612,8460,382769,30786,7805,991
"2021-07-13 00:00:00",732964,19127,130190,48455,24631,7775,389784,30716,7608,1002
"2021-07-14 00:00:00",721986,18887,125231,46515,23853,7078,386456,30652,7365,968
"2021-07-15 00:00:00",719045,19067,125447,43923,23807,6734,383892,29932,6915,943
"2021-07-16 00:00:00",716694,19030,137185,47990,23252,6560,398253,31044,6963,960
"2021-07-17 00:00:00",722621,21466,143950,56985,25855,7169,403070,32867,7882,1110
"2021-07-18 00:00:00",739355,22488,148480,56918,28352,7412,401529,32777,8085,1131
"2021-07-19 00:00:00",733470,19334,145586,47391,24401,5877,389722,30565,6790,1084
"2021-07-20 00:00:00",729240,18976,213580,47060,23252,5337,377131,30006,6636,1125
"2021-07-21 00:00:00",727854,18815,211082,45443,22709,5026,383292,28005,5993,1081
"2021-07-22 00:00:00",722573,18768,208383,44922,22028,4895,375771,27845,5980,1103
"2021-07-23 00:00:00",735572,19051,205772,45655,21882,4797,385766,28277,5881,1112
"2021-07-24 00:00:00",728882,21638,213517,52074,24745,5442,393318,30366,7026,1244
"2021-07-25 00:00:00",752672,23022,219112,52020,27372,5800,396804,30029,7381,1326
"2021-07-26 00:00:00",729177,19450,207984,41415,23007,4615,385404,27702,5875,1292
"2021-07-27 00:00:00",724546,19524,208707,40188,22956,4370,372518,27594,5861,1204
"2021-07-28 00:00:00",731578,19110,203331,39596,22264,4229,385804,27083,5635,1227
"2021-07-29 00:00:00",735700,19138,209400,38715,21974,4118,381805,26823,5612,1228
"2021-07-30 00:00:00",735589,19516,204795,41832,21554,3991,383674,28383,5641,1215
"2021-07-31 00:00:00",737865,21938,208967,48283,24522,4549,386898,29992,6474,1319
"2021-08-01 00:00:00",730208,23497,214591,49064,27594,4958,381960,29843,6780,1379
"2021-08-02 00:00:00",735987,20399,204492,39717,23467,3961,373780,28043,5427,1267
"2021-08-03 00:00:00",733646,19694,201974,38747,22807,3760,363946,27463,5455,1278
"2021-08-04 00:00:00",746905,19108,201882,38294,22540,3699,393195,27216,5349,1246
"2021-08-05 00:00:00",739455,19396,205317,37792,22411,4031,408750,26671,5253,1294
"2021-08-06 00:00:00",758084,20141,202829,40617,22572,8210,413380,27316,5406,1283
"2021-08-07 00:00:00",759183,22657,204867,47982,25884,14684,416393,29287,6314,1409
"2021-08-08 00:00:00",778303,23825,207408,49262,28618,21160,414164,29478,6605,1398
"2021-08-09 00:00:00",741799,20561,195609,38774,24009,20789,403277,27209,5482,1375
"2021-08-10 00:00:00",741606,19847,188068,37644,23322,18626,429774,26626,5327,1382
"2021-08-11 00:00:00",742259,19549,182943,36700,24090,15290,444442,26522,5142,1357
"2021-08-12 00:00:00",736536,19173,182820,36365,24033,13270,432470,26329,5063,1351
"2021-08-13 00:00:00",726366,19879,176010,38032,24106,11470,426415,29020,5015,1350
"2021-08-14 00:00:00",727424,21916,176006,44591,28046,11940,406819,32968,5750,1455
"2021-08-15 00:00:00",766406,23428,181415,46212,31636,11527,431295,36205,6164,1495
"2021-08-16 00:00:00",739473,20794,168229,37482,27115,8615,405600,34222,5091,1369
"2021-08-17 00:00:00",736982,20473,165659,37173,26747,7804,316791,35394,5045,1420
"2021-08-18 00:00:00",747855,20426,161247,36123,26463,7135,376843,35634,4836,1310
"2021-08-19 00:00:00",751249,20161,164298,36653,26780,6746,367735,35590,4760,1301
"2021-08-20 00:00:00",754472,20960,162672,39652,27638,6630,388254,36053,4983,1315
"2021-08-21 00:00:00",765017,23588,168032,46670,32608,7644,398024,38546,5819,1352
"2021-08-22 00:00:00",781459,25347,171285,48488,37457,7984,394497,38769,6256,1373
"2021-08-23 00:00:00",760504,21340,156654,37777,30666,5839,387539,34365,4916,1309
"2021-08-24 00:00:00",762306,20542,149366,37022,29731,5442,387266,33620,6561,1336
"2021-08-25 00:00:00",761705,20241,148670,35942,28295,5137,379443,32176,7924,1342
"2021-08-26 00:00:00",772924,20315,152052,35692,28022,5091,377261,31448,8977,1254
"2021-08-27 00:00:00",772319,21384,149073,38638,28060,5055,384586,33168,9603,1204
"2021-08-28 00:00:00",769218,24348,154050,44764,32617,5926,393691,35418,11723,1295
"2021-08-29 00:00:00",804133,25450,155272,46030,35662,6353,384649,35603,13448,1403
"2021-08-30 00:00:00",780285,21428,141165,36291,28664,4928,381883,31878,12217,1366
"2021-08-31 00:00:00",763104,20541,132941,34159,26903,4574,377962,30710,11771,1263
"2021-09-01 00:00:00",741011,20033,125033,32165,25480,4491,372900,28777,10552,1175
"2021-09-02 00:00:00",719796,19541,128274,31616,24726,4273,364825,28347,9742,1150
"2021-09-03 00:00:00",768149,20703,135355,42487,25275,4459,384282,29443,9649,1177
"2021-09-04 00:00:00",815090,23186,147038,60432,29627,5442,400709,32026,10678,1346
"2021-09-05 00:00:00",799078,23896,141074,66283,32211,5536,389126,31712,10579,1390
"2021-09-06 00:00:00",733141,23729,123093,60939,32214,4992,366029,28436,8639,1211
"2021-09-07 00:00:00",726125,19523,114966,57268,25240,4012,349998,28159,8076,1166
"2021-09-08 00:00:00",726141,18987,112353,56972,23740,3576,370526,26972,7556,1169
"2021-09-09 00:00:00",722206,19233,112957,55793,23144,3693,362083,26309,7343,1144
"2021-09-10 00:00:00",774125,20066,120969,60754,23428,3889,371311,27528,7507,1165
"2021-09-11 00:00:00",822506,22925,136051,71791,28825,4778,384242,29676,8544,1242
"2021-09-12 00:00:00",803251,23355,134426,69875,31234,4959,371851,28595,8662,1297
"2021-09-13 00:00:00",740533,19553,116293,55828,24252,3761,355271,25007,6814,1250
"2021-09-14 00:00:00",742765,18895,115350,54687,23241,3583,353151,25150,6683,1210
"2021-09-15 00:00:00",746009,18819,116412,54650,22746,3501,356156,24500,6393,1223
"2021-09-16 00:00:00",769913,18958,118212,54719,22592,3552,357308,24333,6233,1204
"2021-09-17 00:00:00",793807,20165,123933,55255,22928,3661,371708,25485,6445,1171
"2021-09-18 00:00:00",866697,22790,142469,64952,27227,4458,375265,28065,7617,1241
"2021-09-19 00:00:00",889242,24022,151408,66908,30067,4996,382426,29106,8082,1389
"2021-09-20 00:00:00",805124,19738,134207,51353,23559,3506,374697,25381,6508,1466
"2021-09-21 00:00:00",752135,19464,120317,45612,22737,3498,355425,24382,6106,1380
"2021-09-22 00:00:00",949817,19021,115173,43206,22229,3229,364982,23620,5697,1273
"2021-09-23 00:00:00",875772,19059,115550,41597,21648,3099,356971,23289,5665,1340
"2021-09-24 00:00:00",913367,19918,126934,45518,21747,3331,377103,26128,5884,1380
"2021-09-25 00:00:00",895908,22485,132518,51339,26215,4032,365949,27707,6732,1491
"2021-09-26 00:00:00",873386,22826,130290,50285,28211,4322,342079,27116,6752,1336
"2021-09-27 00:00:00",775285,19236,109631,37696,22160,3268,337765,23688,5111,1276
"2021-09-28 00:00:00",757827,18728,108376,36698,21164,3100,324410,23065,5078,1222
"2021-09-29 00:00:00",801358,18667,107224,36441,20688,3095,334074,22943,4962,1282
"2021-09-30 00:00:00",821019,18773,112701,39118,20635,3038,329057,24788,5048,1220
"2021-10-01 00:00:00",812501,19700,115454,41662,20716,3135,331054,27756,5234,1296
"2021-10-02 00:00:00",832243,22665,124449,49375,25060,3875,333166,31731,6173,1372
"2021-10-03 00:00:00",866030,23582,127985,50982,27835,4417,337804,32784,6514,1398
"2021-10-04 00:00:00",777988,19629,108159,37867,21876,3354,342437,29439,5000,1333
"2021-10-05 00:00:00",789100,18823,102013,36312,20622,3356,341912,28126,5038,1339
"2021-10-06 00:00:00",798637,18455,101833,36303,19903,3445,377217,28025,4814,1311
"2021-10-07 00:00:00",761673,18126,95947,33319,19538,3455,370964,26987,4467,1240
"2021-10-08 00:00:00",759077,19485,99216,35180,20285,3717,370381,27539,4563,1092
"2021-10-09 00:00:00",851986,22022,116698,44535,23972,4814,393772,30326,5773,1235
"2021-10-10 00:00:00",826577,23027,114292,44117,26232,5298,389449,29659,5979,1252
"2021-10-11 00:00:00",715717,19886,95009,33719,22430,4323,342617,25125,4606,1134
"2021-10-12 00:00:00",703559,18660,92316,32089,20221,4168,328692,24461,5991,1057
"2021-10-13 00:00:00",735500,18474,90557,31539,19713,3940,322666,23464,7107,1030
"2021-10-14 00:00:00",739776,18330,90703,31468,19144,3912,325030,22361,8005,1030
"2021-10-15 00:00:00",787298,19652,103237,38494,19748,4086,334994,24478,9087,1036
"2021-10-16 00:00:00",817181,22498,119358,50618,23715,5232,347298,27419,11330,1179
"2021-10-17 00:00:00",763733,22848,114841,50617,25282,5366,331260,26165,12208,1130
"2021-10-18 00:00:00",684589,18928,96643,39127,19666,3996,309353,22978,10379,1030
"2021-10-19 00:00:00",696380,18593,98018,38286,19423,3859,316872,23148,10388,1053
"2021-10-20 00:00:00",721991,18568,99653,37423,18982,3604,336676,23187,9760,1123
"2021-10-21 00:00:00",716013,18774,101298,36599,19014,3659,324161,22503,9257,1049
"2021-10-22 00:00:00",794754,20014,120200,40579,20209,3825,328114,24734,9201,1011
"2021-10-23 00:00:00",822157,22743,132328,48544,26761,4628,334657,27180,10175,1118
"2021-10-24 00:00:00",803183,23056,128951,45818,29914,4702,335468,26412,10012,1107
"2021-10-25 00:00:00",713094,19513,109547,34333,22756,3635,315807,23136,7890,1025
"2021-10-26 00:00:00",750923,19121,109651,34038,22097,3460,317576,22924,7903,992
"2021-10-27 00:00:00",770805,18766,109484,33088,21421,3187,323384,22710,7245,999
"2021-10-28 00:00:00",749557,18891,113142,33373,20789,3198,325421,22146,7132,1024
"2021-10-29 00:00:00",850162,20047,126067,38898,21626,3271,335193,24645,7400,1013
"2021-10-30 00:00:00",842336,22892,136657,47493,25685,3869,330768,27253,8210,1116
"2021-10-31 00:00:00",799451,23322,131378,46309,27516,3879,318334,27032,8135,1102
"2021-11-01 00:00:00",781083,20382,120327,38904,22809,3209,319162,26361,6963,982
"2021-11-02 00:00:00",790510,19734,116302,35516,22258,3080,311414,25862,6397,1034
"2021-11-03 00:00:00",810291,19119,113396,35857,21424,2840,297475,23978,6043,1035
"2021-11-04 00:00:00",791542,19288,113908,37567,21548,2827,298593,23747,6079,959
"2021-11-05 00:00:00",854228,20487,128519,43234,22166,2941,317158,25830,6416,973
"2021-11-06 00:00:00",796715,23224,125602,50700,26243,3450,261062,25053,6853,1106
"2021-11-07 00:00:00",878192,23681,130193,51515,27744,3696,328192,26077,7423,1068
"2021-11-08 00:00:00",775266,18996,102182,36866,21981,2635,293759,22234,5504,957
"2021-11-09 00:00:00",763398,18655,99190,36420,21058,2589,286248,21981,5343,958
"2021-11-10 00:00:00",777281,18572,98828,35098,20642,2453,286167,21416,5186,917
"2021-11-11 00:00:00",770276,19965,99446,38848,38909,2614,282120,21508,5278,860
"2021-11-12 00:00:00",857244,20367,40805,43838,39880,2770,313709,22528,5570,898
"2021-11-13 00:00:00",904117,23264,133282,54561,48638,3189,331588,25052,6640,1025
"2021-11-14 00:00:00",870591,23338,126906,53151,53674,3348,327718,23567,6751,1029
"2021-11-15 00:00:00",761068,19053,102174,38761,40629,2645,304020,21120,4963,869
"2021-11-16 00:00:00",746214,18452,98658,38000,38237,2455,298752,20853,4846,903
"2021-11-17 00:00:00",815502,18575,98132,36323,37534,2398,302177,20476,4865,887
"2021-11-18 00:00:00",811481,18758,100389,35528,36451,2432,300255,20384,4770,919
"2021-11-19 00:00:00",862191,19854,110956,39090,35471,2487,304479,21724,4979,904
"2021-11-20 00:00:00",944330,22384,125198,47755,42853,3042,329843,23863,6105,1028
"2021-11-21 00:00:00",880722,23097,119711,45121,45994,3209,332963,23200,6101,963
"2021-11-22 00:00:00",772757,19197,95684,32875,34592,2445,311004,20389,4596,876
"2021-11-23 00:00:00",778520,18709,94070,32022,35605,2272,300410,20386,4575,864
"2021-11-24 00:00:00",787463,19183,94128,31757,36158,2330,309369,19736,4398,842
"2021-11-25 00:00:00",775470,19587,98369,33991,37503,3293,305952,20569,4928,791
"2021-11-26 00:00:00",873301,21424,119538,40129,41857,4423,329397,22874,6254,847
"2021-11-27 00:00:00",941571,22525,137450,50001,46310,5783,341570,26433,8654,965
"2021-11-28 00:00:00",915791,22708,132840,48788,49754,6357,344841,26674,9454,911
"2021-11-29 00:00:00",801498,18663,111110,36060,38598,5142,323965,24204,7615,848
"2021-11-30 00:00:00",812826,18052,110629,36478,36916,5062,318236,25031,7949,830
"2021-12-01 00:00:00",830006,17685,109794,35901,35310,5062,323237,24450,7978,805
"2021-12-02 00:00:00",735739,18084,110985,35431,34844,4829,323152,24977,7780,780
"2021-12-03 00:00:00",876314,19729,122823,39347,35114,4865,346402,25597,8009,778
"2021-12-04 00:00:00",935232,22664,135902,49128,42456,5560,359198,27632,9344,909
"2021-12-05 00:00:00",950586,22915,129213,47332,44845,5217,358776,26376,9136,856
"2021-12-06 00:00:00",802622,19178,104035,34164,34883,3783,332716,23687,7103,818
"2021-12-07 00:00:00",808506,18860,101937,33670,33230,4887,330218,23383,6792,799
"2021-12-08 00:00:00",825641,18820,100809,33701,32674,5657,332319,22853,6691,810
"2021-12-09 00:00:00",810138,18616,101375,35062,31359,6140,333090,22923,6314,831
"2021-12-10 00:00:00",886487,19950,118326,40646,31836,6463,358729,24941,6595,821
"2021-12-11 00:00:00",938618,23159,135468,50979,38800,7652,363651,27649,7781,908
"2021-12-12 00:00:00",887983,22930,130323,49082,41241,7965,366455,27051,7575,871
"2021-12-13 00:00:00",773226,18986,109321,37506,31488,5559,341871,24308,5762,827
"2021-12-14 00:00:00",783556,18998,111273,36023,29280,5011,334295,24040,5200,792
"2021-12-15 00:00:00",731836,18531,142271,34551,28619,4409,334295,23006,8368,807
"2021-12-16 00:00:00",743366,18662,150085,34186,28190,4086,320240,22782,8901,776
"2021-12-17 00:00:00",807333,19880,160101,37774,28023,4195,339944,24150,9642,759
"2021-12-18 00:00:00",905816,23120,174663,47238,33754,4823,344591,25973,12592,882
"2021-12-19 00:00:00",802709,23273,169320,45132,36296,4701,335726,25102,13801,849
"2021-12-20 00:00:00",760785,20688,147894,36201,30676,3813,325213,22740,11390,784
"2021-12-21 00:00:00",801759,20770,147550,36467,30736,3644,325776,22260,11498,777
"2021-12-22 00:00:00",795569,20546,147307,36669,29955,3387,331114,22442,11436,749
"2021-12-23 00:00:00",765477,20955,157927,39409,30745,3983,322298,23087,11349,807
"2021-12-24 00:00:00",842137,19452,163455,43928,28067,4555,325149,24557,11799,842
"2021-12-25 00:00:00",822397,22032,164218,47201,31687,5416,333724,25961,12376,895
"2021-12-26 00:00:00",795472,23330,156139,50166,36679,6126,340260,26563,13129,870
"2021-12-27 00:00:00",782192,23392,143834,49002,36338,6131,328271,26623,12191,815
"2021-12-28 00:00:00",784752,23362,142460,49574,36090,6223,325726,26670,12426,832
"2021-12-29 00:00:00",811521,23237,139743,49762,36097,6379,321938,27126,12159,869
"2021-12-30 00:00:00",804141,23693,148094,50696,36338,6466,317979,27312,11926,804
"2021-12-31 00:00:00",779880,21121,146327,52842,32188,6064,279623,26334,11661,850
"2022-01-01 00:00:00",798402,26493,150372,59065,41609,7065,325101,28600,12794,922
"2022-01-02 00:00:00",867147,25624,159258,60795,42641,7378,346215,30490,13539,955
"2022-01-03 00:00:00",802899,22717,142431,48626,36657,6419,336367,28102,11555,935
