"DateTime","PUBG: BATTLEGROUNDS","Hunt: Showdown","Apex Legends","NARAKA: BLADEPOINT","Stumble Guys"
"2021-12-18 00:00:00",344591,29818,219218,169663,143
"2021-12-19 00:00:00",335726,31611,205390,168425,143
"2021-12-20 00:00:00",325213,29725,196655,174198,393
"2021-12-21 00:00:00",325776,29415,193867,172808,406
"2021-12-22 00:00:00",331114,28035,227149,165557,408
"2021-12-23 00:00:00",322298,27778,217943,187468,432
"2021-12-24 00:00:00",325149,19409,218056,170670,446
"2021-12-25 00:00:00",333724,23386,211783,164506,364
"2021-12-26 00:00:00",340260,27527,215846,159971,435
"2021-12-27 00:00:00",328271,28885,211985,162386,564
"2021-12-28 00:00:00",325726,29087,212885,156755,566
"2021-12-29 00:00:00",321938,29964,210005,153866,624
"2021-12-30 00:00:00",317979,30818,213331,159283,580
"2021-12-31 00:00:00",279623,22873,187354,126718,620
"2022-01-01 00:00:00",325101,30988,207966,136232,686
"2022-01-02 00:00:00",346215,32624,221472,139324,745
"2022-01-03 00:00:00",336367,30944,216295,137210,876
"2022-01-04 00:00:00",331819,29089,219030,137899,948
"2022-01-05 00:00:00",333813,22683,211551,132445,948
"2022-01-06 00:00:00",331935,22335,217717,134030,899
"2022-01-07 00:00:00",337494,23236,229693,129923,910
"2022-01-08 00:00:00",356557,24590,240517,124894,861
"2022-01-09 00:00:00",351766,24395,237441,121387,894
"2022-01-10 00:00:00",318253,20937,211491,121689,993
"2022-01-11 00:00:00",22055,20562,219526,120705,1042
"2022-01-12 00:00:00",668706,20411,225913,115396,1037
"2022-01-13 00:00:00",625564,20391,226546,116084,1071
"2022-01-14 00:00:00",657135,21491,240395,113770,1195
"2022-01-15 00:00:00",691794,22446,251137,109948,1138
"2022-01-16 00:00:00",699792,22852,251595,110056,1239
"2022-01-17 00:00:00",598428,21796,232823,112459,1442
"2022-01-18 00:00:00",576680,19795,234952,109609,1500
"2022-01-19 00:00:00",567516,19781,240289,109158,1621
"2022-01-20 00:00:00",528575,19167,236584,127465,1741
"2022-01-21 00:00:00",547706,20934,244723,119494,1987
"2022-01-22 00:00:00",595781,21683,264301,115932,1772
"2022-01-23 00:00:00",604711,22153,265202,113031,1868
"2022-01-24 00:00:00",526863,19663,245748,109382,1935
"2022-01-25 00:00:00",505694,18997,244704,111736,2400
"2022-01-26 00:00:00",515678,17962,247707,107029,2305
"2022-01-27 00:00:00",489753,23785,244825,107135,2665
"2022-01-28 00:00:00",492345,24502,250170,102522,2913
"2022-01-29 00:00:00",495759,25589,257592,98753,3398
"2022-01-30 00:00:00",477696,25466,249553,92761,3917
"2022-01-31 00:00:00",346254,23337,206870,74615,5371
"2022-02-01 00:00:00",397262,22287,223723,83905,7828
"2022-02-02 00:00:00",407619,22740,234094,86786,5565
"2022-02-03 00:00:00",415508,23281,238529,88670,5414
"2022-02-04 00:00:00",422878,22735,251194,88228,5585
"2022-02-05 00:00:00",457191,23081,270636,94380,5029
"2022-02-06 00:00:00",481932,24168,275329,98858,5017
"2022-02-07 00:00:00",461305,21443,253987,103420,4995
"2022-02-08 00:00:00",468317,20025,254302,105351,4894
"2022-02-09 00:00:00",467435,19824,392998,104830,4936
"2022-02-10 00:00:00",461856,20309,379171,104707,5850
"2022-02-11 00:00:00",491760,21203,366649,106072,6048
"2022-02-12 00:00:00",515551,20756,370418,105565,4791
"2022-02-13 00:00:00",522447,21393,361061,106616,4599
"2022-02-14 00:00:00",442296,17277,319552,133972,5142
"2022-02-15 00:00:00",458401,18518,322892,130570,5456
"2022-02-16 00:00:00",483587,18449,368305,123887,5237
"2022-02-17 00:00:00",487746,18509,351660,118607,5200
"2022-02-18 00:00:00",505977,19781,377302,118495,5603
"2022-02-19 00:00:00",532115,20075,393116,132769,5636
"2022-02-20 00:00:00",529134,21345,382211,138838,4771
"2022-02-21 00:00:00",492578,20301,349537,142477,5434
"2022-02-22 00:00:00",489072,19864,353465,142922,5359
"2022-02-23 00:00:00",516443,20869,357953,139780,5262
"2022-02-24 00:00:00",469031,19834,334045,143963,5668
"2022-02-25 00:00:00",498762,19165,335570,146209,5353
"2022-02-26 00:00:00",517585,20360,350290,148336,5198
"2022-02-27 00:00:00",514654,22221,337595,145705,4439
"2022-02-28 00:00:00",473313,19142,305401,149332,7893
"2022-03-01 00:00:00",468649,18055,303106,148909,13457
"2022-03-02 00:00:00",466001,17744,288246,147569,10081
"2022-03-03 00:00:00",472648,17394,287099,145039,8844
"2022-03-04 00:00:00",490902,17909,309284,147240,8043
"2022-03-05 00:00:00",509627,18741,329310,144267,7905
"2022-03-06 00:00:00",503148,20164,313383,138613,6720
"2022-03-07 00:00:00",466143,18172,283099,143519,6931
"2022-03-08 00:00:00",454552,17083,281993,137928,6830
"2022-03-09 00:00:00",451633,17371,288086,138791,6698
"2022-03-10 00:00:00",451752,17519,289307,139864,7945
"2022-03-11 00:00:00",482055,19241,316694,141584,14971
"2022-03-12 00:00:00",499034,20213,334591,165976,18343
"2022-03-13 00:00:00",490467,21330,325665,153655,19509
"2022-03-14 00:00:00",446017,18920,294368,156400,8471
"2022-03-15 00:00:00",440756,18204,301430,147806,8219
"2022-03-16 00:00:00",405236,17600,300658,146206,7774
"2022-03-17 00:00:00",485385,19005,302759,145924,7094
"2022-03-18 00:00:00",506435,19709,288800,150852,7273
"2022-03-19 00:00:00",533702,20234,330630,148173,7242
"2022-03-20 00:00:00",528270,20975,331255,141352,6532
"2022-03-21 00:00:00",492352,19795,297529,141104,6374
"2022-03-22 00:00:00",467040,19216,295921,139207,6247
"2022-03-23 00:00:00",499580,18440,323348,137400,6157
"2022-03-24 00:00:00",477218,31508,324389,136335,6184
"2022-03-25 00:00:00",512632,30423,335708,141491,6870
"2022-03-26 00:00:00",536252,31062,354951,138089,6774
"2022-03-27 00:00:00",523928,33470,348873,131270,6315
"2022-03-28 00:00:00",487644,30410,320320,132068,5954
"2022-03-29 00:00:00",483450,28694,324565,132259,5815
"2022-03-30 00:00:00",504990,30487,338224,128170,5759
"2022-03-31 00:00:00",500106,28526,340738,147390,5852
"2022-04-01 00:00:00",523475,29535,349925,145867,15540
"2022-04-02 00:00:00",527621,30887,374363,146195,13997
"2022-04-03 00:00:00",526974,32351,362499,142532,12692
"2022-04-04 00:00:00",498963,28654,325366,143373,11025
"2022-04-05 00:00:00",482048,27825,309664,138864,15109
"2022-04-06 00:00:00",462482,26606,347803,138674,15435
"2022-04-07 00:00:00",448712,27048,337498,138442,15245
"2022-04-08 00:00:00",469750,27683,357530,138057,16469
"2022-04-09 00:00:00",511447,28514,376328,137257,20128
"2022-04-10 00:00:00",491050,29112,358113,130394,16774
"2022-04-11 00:00:00",443687,26028,330792,130165,15827
"2022-04-12 00:00:00",447530,24416,331281,132657,17403
"2022-04-13 00:00:00",487174,24231,319887,131091,16170
"2022-04-14 00:00:00",483777,24504,323486,135631,21842
"2022-04-15 00:00:00",510222,25475,353052,138471,15634
"2022-04-16 00:00:00",524023,24628,353829,135721,15972
"2022-04-17 00:00:00",518720,25565,337718,129568,14820
"2022-04-18 00:00:00",482960,21304,331303,129937,14722
"2022-04-19 00:00:00",465294,20746,318278,127710,14607
"2022-04-20 00:00:00",461703,20489,329009,125790,15473
"2022-04-21 00:00:00",455394,21029,322677,123536,18007
"2022-04-22 00:00:00",478732,22372,332861,127527,19422
"2022-04-23 00:00:00",480207,22418,337545,120196,19360
"2022-04-24 00:00:00",481521,23360,329286,118607,17548
"2022-04-25 00:00:00",450479,20874,300784,118684,14717
"2022-04-26 00:00:00",442423,20180,306628,117918,14493
"2022-04-27 00:00:00",448870,19531,311367,116934,14102
"2022-04-28 00:00:00",447273,20457,310385,122112,15127
"2022-04-29 00:00:00",455322,20933,311885,116889,20233
"2022-04-30 00:00:00",470430,21497,324208,120779,19149
"2022-05-01 00:00:00",467271,23427,317446,120086,20928
"2022-05-02 00:00:00",445167,21050,311526,123769,18100
"2022-05-03 00:00:00",451653,19984,309654,126062,17306
"2022-05-04 00:00:00",439176,19252,299197,121901,17473
"2022-05-05 00:00:00",441946,19060,303334,123900,16708
"2022-05-06 00:00:00",431607,20427,305312,126532,16850
"2022-05-07 00:00:00",470056,21125,330502,129404,19860
"2022-05-08 00:00:00",463782,22102,319188,121838,17955
"2022-05-09 00:00:00",442090,20698,294259,123161,15211
"2022-05-10 00:00:00",431128,19952,289152,129636,14859
"2022-05-11 00:00:00",447497,19436,412556,124504,17376
"2022-05-12 00:00:00",438767,19780,393732,122155,16038
"2022-05-13 00:00:00",431497,20247,386497,116273,20021
"2022-05-14 00:00:00",442394,20434,379537,112034,19208
"2022-05-15 00:00:00",433331,22500,357962,102308,19755
"2022-05-16 00:00:00",405220,22472,337961,103643,17313
"2022-05-17 00:00:00",407292,22106,338733,104052,16628
"2022-05-18 00:00:00",386083,21361,350156,103162,17740
"2022-05-19 00:00:00",404809,21661,353016,101421,17399
"2022-05-20 00:00:00",371394,21408,341580,93579,20937
"2022-05-21 00:00:00",408363,21272,359065,126125,20934
"2022-05-22 00:00:00",420015,23092,355807,122980,21481
"2022-05-23 00:00:00",390308,21556,330815,123474,16797
"2022-05-24 00:00:00",377483,20824,331268,118829,17503
"2022-05-25 00:00:00",402940,20646,332847,118983,18442
"2022-05-26 00:00:00",406847,19275,344898,119151,18261
"2022-05-27 00:00:00",420024,20039,359855,121207,19740
"2022-05-28 00:00:00",434814,19555,365666,117316,21756
"2022-05-29 00:00:00",425461,21763,349382,111422,21918
"2022-05-30 00:00:00",397136,22127,331355,111673,17762
"2022-05-31 00:00:00",392725,19581,327990,108526,17009
"2022-06-01 00:00:00",381537,18696,330924,110223,22608
"2022-06-02 00:00:00",391474,18662,332791,107981,22184
"2022-06-03 00:00:00",389028,18891,334160,100430,26891
"2022-06-04 00:00:00",406250,18992,344751,101887,30075
"2022-06-05 00:00:00",414321,21253,339857,102314,27337
"2022-06-06 00:00:00",388002,19301,336665,109375,21871
"2022-06-07 00:00:00",374777,18519,312639,106879,22332
"2022-06-08 00:00:00",392649,18054,329372,105617,21007
"2022-06-09 00:00:00",364795,17478,312615,98262,23243
"2022-06-10 00:00:00",386700,18013,327092,96882,26823
"2022-06-11 00:00:00",411873,18058,336620,96877,27832
"2022-06-12 00:00:00",407132,19502,324748,93382,27535
"2022-06-13 00:00:00",381387,17999,306680,98779,22897
"2022-06-14 00:00:00",367516,17301,302819,95963,24476
"2022-06-15 00:00:00",363510,16601,306113,94076,25290
"2022-06-16 00:00:00",354932,16844,303376,91609,28462
"2022-06-17 00:00:00",362452,17307,321062,91056,30481
"2022-06-18 00:00:00",381560,17286,320157,89352,30275
"2022-06-19 00:00:00",383652,18721,309017,87100,30261
"2022-06-20 00:00:00",368747,19001,301056,87024,31041
"2022-06-21 00:00:00",362216,17879,288518,86911,28409
"2022-06-22 00:00:00",374635,17207,353279,87629,23467
"2022-06-23 00:00:00",360953,16554,339985,107845,22062
"2022-06-24 00:00:00",365130,16860,337450,103373,22865
"2022-06-25 00:00:00",371579,17144,329123,99928,23268
"2022-06-26 00:00:00",381940,19216,319198,99683,23727
"2022-06-27 00:00:00",359978,18282,303478,98753,23368
"2022-06-28 00:00:00",353383,17676,297017,96902,23479
"2022-06-29 00:00:00",350926,16688,326921,94881,24932
"2022-06-30 00:00:00",343915,16371,316725,94772,24075
"2022-07-01 00:00:00",352725,16936,326169,95267,26542
"2022-07-02 00:00:00",365016,16401,325390,93975,25364
"2022-07-03 00:00:00",367218,18467,321289,92940,27196
"2022-07-04 00:00:00",345422,18704,314300,92230,25098
"2022-07-05 00:00:00",336162,17311,311275,90504,27171
"2022-07-06 00:00:00",325018,17069,321574,88856,26875
"2022-07-07 00:00:00",321339,16845,317904,87877,25726
"2022-07-08 00:00:00",323313,17141,322192,107178,25699
"2022-07-09 00:00:00",336560,17512,327870,94646,25788
"2022-07-10 00:00:00",336046,19775,326375,91947,25015
"2022-07-11 00:00:00",324044,17946,325656,91796,26176
"2022-07-12 00:00:00",317500,17081,327640,89737,27051
"2022-07-13 00:00:00",394124,19694,322805,86597,28417
"2022-07-14 00:00:00",378465,18714,320783,92325,27420
"2022-07-15 00:00:00",377330,18841,321093,89302,27794
"2022-07-16 00:00:00",390006,18920,321151,89746,26690
"2022-07-17 00:00:00",391820,20545,329031,87408,26946
"2022-07-18 00:00:00",370958,19528,318704,88080,27303
"2022-07-19 00:00:00",370956,17941,323515,88014,27985
"2022-07-20 00:00:00",368841,18001,347783,85919,28928
"2022-07-21 00:00:00",366042,17936,342592,86183,28958
"2022-07-22 00:00:00",377501,19027,348415,85680,28067
"2022-07-23 00:00:00",381204,19007,341380,84226,27096
"2022-07-24 00:00:00",378491,21199,338719,83814,26995
"2022-07-25 00:00:00",357827,19758,332492,86282,28059
"2022-07-26 00:00:00",352756,20803,336273,84910,29639
"2022-07-27 00:00:00",366739,38802,344142,86475,28388
"2022-07-28 00:00:00",361132,34330,327741,86255,29176
"2022-07-29 00:00:00",365361,32276,336798,87071,29442
"2022-07-30 00:00:00",378838,32895,339538,87385,28137
"2022-07-31 00:00:00",378684,34424,337367,87476,28933
"2022-08-01 00:00:00",364301,33132,332026,87406,28938
"2022-08-02 00:00:00",356071,30781,343481,85960,29605
"2022-08-03 00:00:00",360837,29934,333275,85226,29821
"2022-08-04 00:00:00",332331,29039,329041,87580,29642
"2022-08-05 00:00:00",374795,29340,338480,80660,30050
"2022-08-06 00:00:00",376811,30218,333472,113226,32006
"2022-08-07 00:00:00",377786,33618,332089,108365,31598
"2022-08-08 00:00:00",375188,30586,330483,96300,28556
"2022-08-09 00:00:00",374224,28217,336370,97864,27615
"2022-08-10 00:00:00",379136,27697,511676,95785,28330
"2022-08-11 00:00:00",373309,26082,481340,93676,27558
"2022-08-12 00:00:00",385794,25892,472148,105124,29084
"2022-08-13 00:00:00",383900,26341,453705,96911,31854
"2022-08-14 00:00:00",392789,29390,457466,94755,29294
"2022-08-15 00:00:00",387832,26829,454229,88010,29799
"2022-08-16 00:00:00",376576,26641,450014,89276,28259
"2022-08-17 00:00:00",375145,25994,449493,88467,27284
"2022-08-18 00:00:00",370162,25988,440668,86530,27147
"2022-08-19 00:00:00",373948,25853,442796,162283,28197
"2022-08-20 00:00:00",384543,26533,445773,159465,30498
"2022-08-21 00:00:00",385301,28889,440910,165942,31564
"2022-08-22 00:00:00",367958,25748,430156,162269,25208
"2022-08-23 00:00:00",366593,23803,435838,160189,25250
"2022-08-24 00:00:00",375165,23554,432542,150904,25477
"2022-08-25 00:00:00",369124,23036,428210,150670,25690
"2022-08-26 00:00:00",376915,23659,417847,144908,26624
"2022-08-27 00:00:00",390882,24200,434513,147263,29946
"2022-08-28 00:00:00",396248,26573,442776,151473,29707
"2022-08-29 00:00:00",373687,24254,436235,153876,25006
"2022-08-30 00:00:00",374390,23413,439604,150927,25264
"2022-08-31 00:00:00",373729,22303,431388,145428,23184
"2022-09-01 00:00:00",359858,22470,416086,143492,25931
"2022-09-02 00:00:00",375989,23013,447127,149100,25415
"2022-09-03 00:00:00",398251,23455,462210,148935,26481
"2022-09-04 00:00:00",391887,25429,441083,144010,24574
"2022-09-05 00:00:00",375798,25925,435299,143975,28839
"2022-09-06 00:00:00",374434,22306,435075,144056,26501
"2022-09-07 00:00:00",408731,22448,437066,142544,29110
"2022-09-08 00:00:00",406459,22452,426851,139059,27822
"2022-09-09 00:00:00",413251,23190,433248,140244,31617
"2022-09-10 00:00:00",412853,24680,424052,130126,35391
"2022-09-11 00:00:00",442131,26859,431336,131284,33687
"2022-09-12 00:00:00",423516,23846,409777,132629,26247
"2022-09-13 00:00:00",425046,22799,414990,137933,26910
